CustomerId	CustomerName	AveragePurchaseValue	PurchaseFrequency	CustomerLifespan	CustomerLifetimeValue	BillingAddress	BillingCity	BillingState	BillingCountry	BillingPostalCode
48	Johannes Van der Berg	1.07	38	4.345205479452055	176.68	Grétrystraat 63	Brussels		Belgium	1000
48	Johannes Van der Berg	1.07	38	4.345205479452055	176.68	Klanova 9/506	Prague		Czech Republic	14700
48	Johannes Van der Berg	1.07	38	4.345205479452055	176.68	Lijnbaansgracht 120bg	Amsterdam	VV	Netherlands	1016
48	Johannes Van der Berg	1.07	38	4.345205479452055	176.68	Ordynacka 10	Warsaw		Poland	00-358
48	Johannes Van der Berg	1.07	38	4.345205479452055	176.68	Porthaninkatu 9	Helsinki		Finland	00530
48	Johannes Van der Berg	1.07	38	4.345205479452055	176.68	Praça Pio X, 119	Rio de Janeiro	RJ	Brazil	20040-020
48	Johannes Van der Berg	1.07	38	4.345205479452055	176.68	Qe 7 Bloco G	Brasília	DF	Brazil	71020-677
48	Johannes Van der Berg	1.07	38	4.345205479452055	176.68	Rilská 3174/6	Prague		Czech Republic	14300
48	Johannes Van der Berg	1.07	38	4.345205479452055	176.68	Rotenturmstraße 4, 1010 Innere Stadt	Vienne		Austria	1010
48	Johannes Van der Berg	1.07	38	4.345205479452055	176.68	Rua Dr. Falcão Filho, 155	São Paulo	SP	Brazil	01007-010
48	Johannes Van der Berg	1.07	38	4.345205479452055	176.68	Rua da Assunção 53	Lisbon		Portugal	
48	Johannes Van der Berg	1.07	38	4.345205479452055	176.68	Rua dos Campeões Europeus de Viena, 4350	Porto		Portugal	
48	Johannes Van der Berg	1.07	38	4.345205479452055	176.68	Sønder Boulevard 51	Copenhagen		Denmark	1720
48	Johannes Van der Berg	1.07	38	4.345205479452055	176.68	Tauentzienstraße 8	Berlin		Germany	10789
48	Johannes Van der Berg	1.07	38	4.345205479452055	176.68	Theodor-Heuss-Straße 34	Stuttgart		Germany	70174
48	Johannes Van der Berg	1.07	38	4.345205479452055	176.68	Ullevålsveien 14	Oslo		Norway	0171
48	Johannes Van der Berg	1.07	38	4.345205479452055	176.68	Via Degli Scipioni, 43	Rome	RM	Italy	00192
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	1 Infinite Loop	Cupertino	CA	USA	95014
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	1 Microsoft Way	Redmond	WA	USA	98052-8300
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	1033 N Park Ave	Tucson	AZ	USA	85719
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	11, Place Bellecour	Lyon		France	69002
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	110 Raeburn Pl	"Edinburgh "		United Kingdom	EH4 1HH
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	113 Lupus St	London		United Kingdom	SW1V 3EN
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	12,Community Centre	Delhi		India	110017
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	120 S Orange Ave	Orlando	FL	USA	32801
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	1498 rue Bélanger	Montréal	QC	Canada	H2G 1A7
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	1600 Amphitheatre Parkway	Mountain View	CA	USA	94043-1351
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	162 E Superior Street	Chicago	IL	USA	60611
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	194A Chain Lake Drive	Halifax	NS	Canada	B3S 1C5
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	202 Hoxton Street	London		United Kingdom	N1 5LH
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	2211 W Berry Street	Fort Worth	TX	USA	76110
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	230 Elgin Street	Ottawa	ON	Canada	K2P 1L7
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	3 Chatham Street	Dublin	Dublin	Ireland	
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	3,Raj Bhavan Road	Bangalore		India	560001
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	302 S 700 E	Salt Lake City	UT	USA	84102
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	307 Macacha Güemes	Buenos Aires		Argentina	1106
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	319 N. Frances Street	Madison	WI	USA	53703
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	4, Rue Milton	Paris		France	75009
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	421 Bourke Street	Sidney	NSW	Australia	2010
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	5112 48 Street	Yellowknife	NT	Canada	X1A 1N6
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	541 Del Medio Avenue	Mountain View	CA	USA	94040-111
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	627 Broadway	New York	NY	USA	10012-2612
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	68, Rue Jouvence	Dijon		France	21000
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	69 Salem Street	Boston	MA	USA	2113
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	696 Osborne Street	Winnipeg	MB	Canada	R3L 2B9
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	700 W Pender Street	Vancouver	BC	Canada	V6C 1G8
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	796 Dundas Street West	Toronto	ON	Canada	M6J 1V1
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	8, Rue Hanovre	Paris		France	75002
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	801 W 4th Street	Reno	NV	USA	89503
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	8210 111 ST NW	Edmonton	AB	Canada	T6G 2C7
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	9, Place Louis Barthou	Bordeaux		France	33000
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	Av. Brigadeiro Faria Lima, 2170	São José dos Campos	SP	Brazil	12227-000
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	Av. Paulista, 2022	São Paulo	SP	Brazil	01310-200
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	Barbarossastraße 19	Berlin		Germany	10779
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	Berger Straße 10	Frankfurt		Germany	60316
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	C/ San Bernardo 85	Madrid		Spain	28015
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	Calle Lira, 198	Santiago		Chile	
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	Celsiusg. 9	Stockholm		Sweden	11230
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	Erzsébet krt. 58.	Budapest		Hungary	H-1073
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	Grétrystraat 63	Brussels		Belgium	1000
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	Klanova 9/506	Prague		Czech Republic	14700
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	Lijnbaansgracht 120bg	Amsterdam	VV	Netherlands	1016
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	Ordynacka 10	Warsaw		Poland	00-358
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	Porthaninkatu 9	Helsinki		Finland	00530
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	Praça Pio X, 119	Rio de Janeiro	RJ	Brazil	20040-020
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	Qe 7 Bloco G	Brasília	DF	Brazil	71020-677
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	Rilská 3174/6	Prague		Czech Republic	14300
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	Rotenturmstraße 4, 1010 Innere Stadt	Vienne		Austria	1010
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	Rua Dr. Falcão Filho, 155	São Paulo	SP	Brazil	01007-010
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	Rua da Assunção 53	Lisbon		Portugal	
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	Rua dos Campeões Europeus de Viena, 4350	Porto		Portugal	
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	Sønder Boulevard 51	Copenhagen		Denmark	1720
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	Tauentzienstraße 8	Berlin		Germany	10789
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	Theodor-Heuss-Straße 34	Stuttgart		Germany	70174
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	Ullevålsveien 14	Oslo		Norway	0171
49	Stanisław Wójcik	0.99	38	3.5315068493150683	132.86	Via Degli Scipioni, 43	Rome	RM	Italy	00192
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	1 Infinite Loop	Cupertino	CA	USA	95014
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	1 Microsoft Way	Redmond	WA	USA	98052-8300
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	1033 N Park Ave	Tucson	AZ	USA	85719
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	11, Place Bellecour	Lyon		France	69002
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	110 Raeburn Pl	"Edinburgh "		United Kingdom	EH4 1HH
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	113 Lupus St	London		United Kingdom	SW1V 3EN
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	12,Community Centre	Delhi		India	110017
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	120 S Orange Ave	Orlando	FL	USA	32801
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	1498 rue Bélanger	Montréal	QC	Canada	H2G 1A7
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	1600 Amphitheatre Parkway	Mountain View	CA	USA	94043-1351
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	162 E Superior Street	Chicago	IL	USA	60611
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	194A Chain Lake Drive	Halifax	NS	Canada	B3S 1C5
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	202 Hoxton Street	London		United Kingdom	N1 5LH
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	2211 W Berry Street	Fort Worth	TX	USA	76110
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	230 Elgin Street	Ottawa	ON	Canada	K2P 1L7
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	3 Chatham Street	Dublin	Dublin	Ireland	
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	3,Raj Bhavan Road	Bangalore		India	560001
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	302 S 700 E	Salt Lake City	UT	USA	84102
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	307 Macacha Güemes	Buenos Aires		Argentina	1106
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	319 N. Frances Street	Madison	WI	USA	53703
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	4, Rue Milton	Paris		France	75009
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	421 Bourke Street	Sidney	NSW	Australia	2010
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	5112 48 Street	Yellowknife	NT	Canada	X1A 1N6
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	541 Del Medio Avenue	Mountain View	CA	USA	94040-111
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	627 Broadway	New York	NY	USA	10012-2612
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	68, Rue Jouvence	Dijon		France	21000
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	69 Salem Street	Boston	MA	USA	2113
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	696 Osborne Street	Winnipeg	MB	Canada	R3L 2B9
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	700 W Pender Street	Vancouver	BC	Canada	V6C 1G8
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	796 Dundas Street West	Toronto	ON	Canada	M6J 1V1
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	8, Rue Hanovre	Paris		France	75002
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	801 W 4th Street	Reno	NV	USA	89503
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	8210 111 ST NW	Edmonton	AB	Canada	T6G 2C7
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	9, Place Louis Barthou	Bordeaux		France	33000
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	Av. Brigadeiro Faria Lima, 2170	São José dos Campos	SP	Brazil	12227-000
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	Av. Paulista, 2022	São Paulo	SP	Brazil	01310-200
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	Barbarossastraße 19	Berlin		Germany	10779
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	Berger Straße 10	Frankfurt		Germany	60316
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	C/ San Bernardo 85	Madrid		Spain	28015
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	Calle Lira, 198	Santiago		Chile	
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	Celsiusg. 9	Stockholm		Sweden	11230
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	Erzsébet krt. 58.	Budapest		Hungary	H-1073
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	Grétrystraat 63	Brussels		Belgium	1000
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	Klanova 9/506	Prague		Czech Republic	14700
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	Lijnbaansgracht 120bg	Amsterdam	VV	Netherlands	1016
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	Ordynacka 10	Warsaw		Poland	00-358
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	Porthaninkatu 9	Helsinki		Finland	00530
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	Praça Pio X, 119	Rio de Janeiro	RJ	Brazil	20040-020
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	Qe 7 Bloco G	Brasília	DF	Brazil	71020-677
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	Rilská 3174/6	Prague		Czech Republic	14300
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	Rotenturmstraße 4, 1010 Innere Stadt	Vienne		Austria	1010
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	Rua Dr. Falcão Filho, 155	São Paulo	SP	Brazil	01007-010
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	Rua da Assunção 53	Lisbon		Portugal	
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	Rua dos Campeões Europeus de Viena, 4350	Porto		Portugal	
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	Sønder Boulevard 51	Copenhagen		Denmark	1720
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	Tauentzienstraße 8	Berlin		Germany	10789
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	Theodor-Heuss-Straße 34	Stuttgart		Germany	70174
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	Ullevålsveien 14	Oslo		Norway	0171
50	Enrique Muñoz	0.99	38	4.372602739726028	164.5	Via Degli Scipioni, 43	Rome	RM	Italy	00192
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	1 Infinite Loop	Cupertino	CA	USA	95014
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	1 Microsoft Way	Redmond	WA	USA	98052-8300
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	1033 N Park Ave	Tucson	AZ	USA	85719
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	11, Place Bellecour	Lyon		France	69002
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	110 Raeburn Pl	"Edinburgh "		United Kingdom	EH4 1HH
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	113 Lupus St	London		United Kingdom	SW1V 3EN
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	12,Community Centre	Delhi		India	110017
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	120 S Orange Ave	Orlando	FL	USA	32801
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	1498 rue Bélanger	Montréal	QC	Canada	H2G 1A7
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	1600 Amphitheatre Parkway	Mountain View	CA	USA	94043-1351
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	162 E Superior Street	Chicago	IL	USA	60611
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	194A Chain Lake Drive	Halifax	NS	Canada	B3S 1C5
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	202 Hoxton Street	London		United Kingdom	N1 5LH
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	2211 W Berry Street	Fort Worth	TX	USA	76110
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	230 Elgin Street	Ottawa	ON	Canada	K2P 1L7
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	3 Chatham Street	Dublin	Dublin	Ireland	
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	3,Raj Bhavan Road	Bangalore		India	560001
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	302 S 700 E	Salt Lake City	UT	USA	84102
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	307 Macacha Güemes	Buenos Aires		Argentina	1106
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	319 N. Frances Street	Madison	WI	USA	53703
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	4, Rue Milton	Paris		France	75009
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	421 Bourke Street	Sidney	NSW	Australia	2010
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	5112 48 Street	Yellowknife	NT	Canada	X1A 1N6
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	541 Del Medio Avenue	Mountain View	CA	USA	94040-111
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	627 Broadway	New York	NY	USA	10012-2612
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	68, Rue Jouvence	Dijon		France	21000
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	69 Salem Street	Boston	MA	USA	2113
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	696 Osborne Street	Winnipeg	MB	Canada	R3L 2B9
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	700 W Pender Street	Vancouver	BC	Canada	V6C 1G8
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	796 Dundas Street West	Toronto	ON	Canada	M6J 1V1
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	8, Rue Hanovre	Paris		France	75002
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	801 W 4th Street	Reno	NV	USA	89503
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	8210 111 ST NW	Edmonton	AB	Canada	T6G 2C7
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	9, Place Louis Barthou	Bordeaux		France	33000
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	Av. Brigadeiro Faria Lima, 2170	São José dos Campos	SP	Brazil	12227-000
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	Av. Paulista, 2022	São Paulo	SP	Brazil	01310-200
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	Barbarossastraße 19	Berlin		Germany	10779
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	Berger Straße 10	Frankfurt		Germany	60316
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	C/ San Bernardo 85	Madrid		Spain	28015
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	Calle Lira, 198	Santiago		Chile	
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	Celsiusg. 9	Stockholm		Sweden	11230
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	Erzsébet krt. 58.	Budapest		Hungary	H-1073
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	Grétrystraat 63	Brussels		Belgium	1000
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	Klanova 9/506	Prague		Czech Republic	14700
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	Lijnbaansgracht 120bg	Amsterdam	VV	Netherlands	1016
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	Ordynacka 10	Warsaw		Poland	00-358
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	Porthaninkatu 9	Helsinki		Finland	00530
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	Praça Pio X, 119	Rio de Janeiro	RJ	Brazil	20040-020
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	Qe 7 Bloco G	Brasília	DF	Brazil	71020-677
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	Rilská 3174/6	Prague		Czech Republic	14300
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	Rotenturmstraße 4, 1010 Innere Stadt	Vienne		Austria	1010
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	Rua Dr. Falcão Filho, 155	São Paulo	SP	Brazil	01007-010
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	Rua da Assunção 53	Lisbon		Portugal	
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	Rua dos Campeões Europeus de Viena, 4350	Porto		Portugal	
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	Sønder Boulevard 51	Copenhagen		Denmark	1720
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	Tauentzienstraße 8	Berlin		Germany	10789
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	Theodor-Heuss-Straße 34	Stuttgart		Germany	70174
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	Ullevålsveien 14	Oslo		Norway	0171
51	Joakim Johansson	1.02	38	3.410958904109589	132.21	Via Degli Scipioni, 43	Rome	RM	Italy	00192
52	Emma Jones	0.99	38	4.345205479452055	163.47	1 Infinite Loop	Cupertino	CA	USA	95014
52	Emma Jones	0.99	38	4.345205479452055	163.47	1 Microsoft Way	Redmond	WA	USA	98052-8300
52	Emma Jones	0.99	38	4.345205479452055	163.47	1033 N Park Ave	Tucson	AZ	USA	85719
52	Emma Jones	0.99	38	4.345205479452055	163.47	11, Place Bellecour	Lyon		France	69002
52	Emma Jones	0.99	38	4.345205479452055	163.47	110 Raeburn Pl	"Edinburgh "		United Kingdom	EH4 1HH
52	Emma Jones	0.99	38	4.345205479452055	163.47	113 Lupus St	London		United Kingdom	SW1V 3EN
52	Emma Jones	0.99	38	4.345205479452055	163.47	12,Community Centre	Delhi		India	110017
52	Emma Jones	0.99	38	4.345205479452055	163.47	120 S Orange Ave	Orlando	FL	USA	32801
52	Emma Jones	0.99	38	4.345205479452055	163.47	1498 rue Bélanger	Montréal	QC	Canada	H2G 1A7
52	Emma Jones	0.99	38	4.345205479452055	163.47	1600 Amphitheatre Parkway	Mountain View	CA	USA	94043-1351
52	Emma Jones	0.99	38	4.345205479452055	163.47	162 E Superior Street	Chicago	IL	USA	60611
52	Emma Jones	0.99	38	4.345205479452055	163.47	194A Chain Lake Drive	Halifax	NS	Canada	B3S 1C5
52	Emma Jones	0.99	38	4.345205479452055	163.47	202 Hoxton Street	London		United Kingdom	N1 5LH
52	Emma Jones	0.99	38	4.345205479452055	163.47	2211 W Berry Street	Fort Worth	TX	USA	76110
52	Emma Jones	0.99	38	4.345205479452055	163.47	230 Elgin Street	Ottawa	ON	Canada	K2P 1L7
52	Emma Jones	0.99	38	4.345205479452055	163.47	3 Chatham Street	Dublin	Dublin	Ireland	
52	Emma Jones	0.99	38	4.345205479452055	163.47	3,Raj Bhavan Road	Bangalore		India	560001
52	Emma Jones	0.99	38	4.345205479452055	163.47	302 S 700 E	Salt Lake City	UT	USA	84102
52	Emma Jones	0.99	38	4.345205479452055	163.47	307 Macacha Güemes	Buenos Aires		Argentina	1106
52	Emma Jones	0.99	38	4.345205479452055	163.47	319 N. Frances Street	Madison	WI	USA	53703
52	Emma Jones	0.99	38	4.345205479452055	163.47	4, Rue Milton	Paris		France	75009
52	Emma Jones	0.99	38	4.345205479452055	163.47	421 Bourke Street	Sidney	NSW	Australia	2010
52	Emma Jones	0.99	38	4.345205479452055	163.47	5112 48 Street	Yellowknife	NT	Canada	X1A 1N6
52	Emma Jones	0.99	38	4.345205479452055	163.47	541 Del Medio Avenue	Mountain View	CA	USA	94040-111
52	Emma Jones	0.99	38	4.345205479452055	163.47	627 Broadway	New York	NY	USA	10012-2612
52	Emma Jones	0.99	38	4.345205479452055	163.47	68, Rue Jouvence	Dijon		France	21000
52	Emma Jones	0.99	38	4.345205479452055	163.47	69 Salem Street	Boston	MA	USA	2113
52	Emma Jones	0.99	38	4.345205479452055	163.47	696 Osborne Street	Winnipeg	MB	Canada	R3L 2B9
52	Emma Jones	0.99	38	4.345205479452055	163.47	700 W Pender Street	Vancouver	BC	Canada	V6C 1G8
52	Emma Jones	0.99	38	4.345205479452055	163.47	796 Dundas Street West	Toronto	ON	Canada	M6J 1V1
52	Emma Jones	0.99	38	4.345205479452055	163.47	8, Rue Hanovre	Paris		France	75002
52	Emma Jones	0.99	38	4.345205479452055	163.47	801 W 4th Street	Reno	NV	USA	89503
52	Emma Jones	0.99	38	4.345205479452055	163.47	8210 111 ST NW	Edmonton	AB	Canada	T6G 2C7
52	Emma Jones	0.99	38	4.345205479452055	163.47	9, Place Louis Barthou	Bordeaux		France	33000
52	Emma Jones	0.99	38	4.345205479452055	163.47	Av. Brigadeiro Faria Lima, 2170	São José dos Campos	SP	Brazil	12227-000
52	Emma Jones	0.99	38	4.345205479452055	163.47	Av. Paulista, 2022	São Paulo	SP	Brazil	01310-200
52	Emma Jones	0.99	38	4.345205479452055	163.47	Barbarossastraße 19	Berlin		Germany	10779
52	Emma Jones	0.99	38	4.345205479452055	163.47	Berger Straße 10	Frankfurt		Germany	60316
52	Emma Jones	0.99	38	4.345205479452055	163.47	C/ San Bernardo 85	Madrid		Spain	28015
52	Emma Jones	0.99	38	4.345205479452055	163.47	Calle Lira, 198	Santiago		Chile	
52	Emma Jones	0.99	38	4.345205479452055	163.47	Celsiusg. 9	Stockholm		Sweden	11230
52	Emma Jones	0.99	38	4.345205479452055	163.47	Erzsébet krt. 58.	Budapest		Hungary	H-1073
52	Emma Jones	0.99	38	4.345205479452055	163.47	Grétrystraat 63	Brussels		Belgium	1000
52	Emma Jones	0.99	38	4.345205479452055	163.47	Klanova 9/506	Prague		Czech Republic	14700
52	Emma Jones	0.99	38	4.345205479452055	163.47	Lijnbaansgracht 120bg	Amsterdam	VV	Netherlands	1016
52	Emma Jones	0.99	38	4.345205479452055	163.47	Ordynacka 10	Warsaw		Poland	00-358
52	Emma Jones	0.99	38	4.345205479452055	163.47	Porthaninkatu 9	Helsinki		Finland	00530
52	Emma Jones	0.99	38	4.345205479452055	163.47	Praça Pio X, 119	Rio de Janeiro	RJ	Brazil	20040-020
52	Emma Jones	0.99	38	4.345205479452055	163.47	Qe 7 Bloco G	Brasília	DF	Brazil	71020-677
52	Emma Jones	0.99	38	4.345205479452055	163.47	Rilská 3174/6	Prague		Czech Republic	14300
52	Emma Jones	0.99	38	4.345205479452055	163.47	Rotenturmstraße 4, 1010 Innere Stadt	Vienne		Austria	1010
52	Emma Jones	0.99	38	4.345205479452055	163.47	Rua Dr. Falcão Filho, 155	São Paulo	SP	Brazil	01007-010
